,Unnamed: 0,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,no_bookings_prop,no_found_prop
4276,4276,310,2013-01-09 09:33:14,5,219,,,219,52263,4,4.5,1,4.17,0.1216,5.91,13,240.0,0,9899,3,29,2,1,1,1,-16.2547,381.95,0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4277,4277,310,2013-01-09 09:33:14,5,219,,,219,56917,3,4.0,1,4.17,0.1551,4.83,10,77.0,1,9899,3,29,2,1,1,1,-13.8376,382.08,0,1.0,,,1.0,0.0,17.0,1.0,0.0,17.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4278,4278,310,2013-01-09 09:33:14,5,219,,,219,57125,2,3.5,0,4.32,0.1841,4.79,15,80.0,0,9899,3,29,2,1,1,1,-14.0538,382.27,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4279,4279,310,2013-01-09 09:33:14,5,219,,,219,64872,2,4.0,0,4.33,0.1917,5.07,24,103.0,1,9899,3,29,2,1,1,1,-15.2701,382.16,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4280,4280,310,2013-01-09 09:33:14,5,219,,,219,70887,2,2.5,0,4.17,0.1539,4.49,27,58.0,1,9899,3,29,2,1,1,1,-14.2042,382.15,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4281,4281,310,2013-01-09 09:33:14,5,219,,,219,77574,3,4.0,1,4.22,0.1657,5.43,21,149.0,0,9899,3,29,2,1,1,1,-14.113,382.02,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4282,4282,310,2013-01-09 09:33:14,5,219,,,219,78150,2,3.5,1,3.58,0.0517,4.6,38,54.0,0,9899,3,29,2,1,1,1,-16.0006,381.74,0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4283,4283,310,2013-01-09 09:33:14,5,219,,,219,78642,2,3.5,1,3.4,0.0474,4.66,37,76.0,0,9899,3,29,2,1,1,1,-14.3705,381.36,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4284,4284,310,2013-01-09 09:33:14,5,219,,,219,79106,2,4.0,1,4.26,0.1277,4.49,22,60.0,1,9899,3,29,2,1,1,1,-14.744,382.53,0,1.0,,,1.0,0.0,20.0,-1.0,0.0,3.0,-1.0,,,-1.0,0.0,3.0,-1.0,,,-1.0,,,-1.0,0.0,3.0,0,,0,0.0,0.0
4285,4285,310,2013-01-09 09:33:14,5,219,,,219,87154,3,3.5,0,4.26,0.1801,5.48,26,149.0,1,9899,3,29,2,1,1,1,-14.3756,382.07,0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4286,4286,310,2013-01-09 09:33:14,5,219,,,219,90744,2,3.0,0,4.29,0.1766,4.89,30,75.0,1,9899,3,29,2,1,1,1,-14.951,382.36,0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4287,4287,310,2013-01-09 09:33:14,5,219,,,219,90920,3,3.5,1,4.34,0.1893,5.18,9,122.0,1,9899,3,29,2,1,1,1,-14.0428,382.22,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4288,4288,310,2013-01-09 09:33:14,5,219,,,219,93594,3,4.0,0,4.26,0.184,5.16,12,106.0,0,9899,3,29,2,1,1,1,-14.0998,382.09,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4289,4289,310,2013-01-09 09:33:14,5,219,,,219,96112,3,4.0,1,4.17,0.1589,4.95,4,88.0,1,9899,3,29,2,1,1,1,-13.9069,382.09,0,1.0,,,1.0,0.0,17.0,0.0,0.0,,1.0,,,1.0,0.0,17.0,1.0,,,1.0,,,1.0,0.0,17.0,0,,0,0.0,0.0
4290,4290,310,2013-01-09 09:33:14,5,219,,,219,98719,4,4.0,1,3.81,0.0265,6.18,16,305.0,0,9899,3,29,2,1,1,1,-16.2535,381.5,0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4291,4291,310,2013-01-09 09:33:14,5,219,,,219,106230,4,4.0,0,4.22,0.1587,5.24,6,126.0,1,9899,3,29,2,1,1,1,-13.4143,382.14,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,1,471.51,1,1.0,1.0
4292,4292,310,2013-01-09 09:33:14,5,219,,,219,106421,3,4.0,0,4.28,0.1705,5.35,14,126.0,1,9899,3,29,2,1,1,1,-13.9527,382.4,0,0.0,,,0.0,0.0,13.0,0.0,0.0,13.0,0.0,,,0.0,0.0,,-1.0,,,-1.0,,,-1.0,0.0,6.0,0,,0,0.0,0.0
4293,4293,310,2013-01-09 09:33:14,5,219,,,219,107087,2,4.0,1,4.06,0.116,4.6,34,83.0,0,9899,3,29,2,1,1,1,-14.4282,382.0,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4294,4294,310,2013-01-09 09:33:14,5,219,,,219,113402,3,3.5,1,4.17,0.1016,5.0,35,76.0,0,9899,3,29,2,1,1,1,-13.2155,382.1,0,0.0,,,0.0,0.0,,0.0,0.0,23.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4295,4295,310,2013-01-09 09:33:14,5,219,,,219,121041,3,3.5,1,4.28,0.1625,4.74,29,76.0,1,9899,3,29,2,1,1,1,-14.3524,382.37,0,1.0,,,1.0,0.0,30.0,1.0,0.0,30.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4296,4296,310,2013-01-09 09:33:14,5,219,,,219,122659,3,4.0,0,1.1,,4.99,2,139.0,0,9899,3,29,2,1,1,1,-26.5861,375.59,0,0.0,,,0.0,0.0,,0.0,0.0,,-1.0,,,-1.0,0.0,16.0,-1.0,,,-1.0,,,-1.0,0.0,16.0,0,,0,0.0,0.0
4297,4297,310,2013-01-09 09:33:14,5,219,,,219,124778,4,4.0,1,4.29,0.1629,4.95,31,109.0,0,9899,3,29,2,1,1,1,-13.325,382.53,0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4298,4298,310,2013-01-09 09:33:14,5,219,,,219,135238,3,4.0,0,4.32,0.1912,5.22,19,142.0,0,9899,3,29,2,1,1,1,-16.5841,382.15,0,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4299,4299,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,20942,3,3.0,1,1.1,0.0005,5.0,18,120.0,0,15893,1,2,1,0,1,0,,996.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4300,4300,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,27177,0,2.5,1,0.69,,4.21,25,47.0,0,15893,1,2,1,0,1,0,,1007.54,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4301,4301,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,45358,2,3.5,0,1.61,0.001,4.62,7,74.0,0,15893,1,2,1,0,1,0,,1008.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4302,4302,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,48048,3,5.0,1,1.1,0.0044,4.85,9,114.0,0,15893,1,2,1,0,1,0,,1008.15,0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4303,4303,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,49989,3,3.0,1,1.61,0.0308,4.51,4,139.0,0,15893,1,2,1,0,1,0,,1007.15,0,,,,,,,,,,,,,,,,,,,,,,,,,1,161.15,1,1.0,2.0
4304,4304,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,52541,2,0.0,0,1.1,0.0029,4.25,21,91.0,0,15893,1,2,1,0,1,0,,1008.34,0,,,,,-1.0,,,,,,,,,,,,,,,,,,-1.0,,0,,0,0.0,0.0
4305,4305,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,56285,3,3.5,1,2.71,0.1598,4.62,6,180.0,0,15893,1,2,1,0,1,0,,1006.41,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4306,4306,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,57288,2,2.0,0,1.1,0.0004,3.91,20,45.0,0,15893,1,2,1,0,1,0,,995.65,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4307,4307,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,67706,0,2.5,0,1.61,,3.98,22,60.0,0,15893,1,2,1,0,1,0,,999.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4308,4308,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,68037,0,0.0,1,2.48,,4.36,26,116.0,0,15893,1,2,1,0,1,0,,1008.53,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4309,4309,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,80539,2,2.5,1,1.79,,4.33,13,90.0,0,15893,1,2,1,0,1,0,,1000.98,0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,0,,0,0.0,0.0
4310,4310,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,84816,2,3.0,1,2.71,0.1873,4.54,10,165.0,0,15893,1,2,1,0,1,0,,1006.24,0,-1.0,,,-1.0,0.0,17.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4311,4311,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,86901,2,3.0,0,1.95,,4.9,3,55.0,0,15893,1,2,1,0,1,0,,999.51,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4312,4312,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,89693,2,3.0,1,1.39,0.0037,4.18,8,70.0,0,15893,1,2,1,0,1,0,,1008.36,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0,0.0,0.0
4313,4313,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,90591,3,4.0,1,2.3,0.0414,4.62,2,135.0,0,15893,1,2,1,0,1,0,,1003.0,0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4314,4314,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,106434,3,5.0,1,1.39,0.0006,4.99,19,260.0,0,15893,1,2,1,0,1,0,,995.86,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4315,4315,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,117369,0,2.0,1,1.1,,4.82,24,116.0,0,15893,1,2,1,0,1,0,,1002.09,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4316,4316,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,129247,3,4.5,1,1.1,0.0044,4.62,16,124.0,0,15893,1,2,1,0,1,0,,1008.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4317,4317,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,132654,2,2.5,1,2.2,0.025,4.37,12,129.0,0,15893,1,2,1,0,1,0,,1003.29,0,-1.0,,,-1.0,1.0,,-1.0,,,-1.0,,,-1.0,,,-1.0,,,-1.0,,,-1.0,0.0,22.0,0,,0,0.0,0.0
4318,4318,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,133776,4,4.0,1,2.71,0.1872,5.25,1,269.0,0,15893,1,2,1,0,1,0,,1006.27,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4319,4319,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,136530,2,1.0,1,0.69,,4.28,15,69.0,0,15893,1,2,1,0,1,0,,1001.23,0,,,,,-1.0,,,,,,,,,-1.0,,,,,,,,,-1.0,,0,,0,0.0,0.0
4320,4320,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,140196,2,4.0,1,1.79,0.0174,4.19,14,55.0,0,15893,1,2,1,0,1,0,,1008.22,0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4321,4321,313,2013-05-09 10:49:10,5,219,,,219,1753,2,3.0,0,3.69,0.1144,5.06,12,139.0,0,27770,3,170,4,0,1,1,,2443.04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4322,4322,313,2013-05-09 10:49:10,5,219,,,219,3367,4,4.5,1,3.74,0.5693,5.64,31,369.0,0,27770,3,170,4,0,1,1,,2441.88,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4323,4323,313,2013-05-09 10:49:10,5,219,,,219,5124,2,4.0,1,4.14,0.2196,5.22,30,262.0,0,27770,3,170,4,0,1,1,,2442.35,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4324,4324,313,2013-05-09 10:49:10,5,219,,,219,6906,2,0.0,0,3.43,,5.04,34,149.0,0,27770,3,170,4,0,1,1,,2443.43,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4325,4325,313,2013-05-09 10:49:10,5,219,,,219,22780,3,4.0,1,3.87,0.1224,5.39,20,172.0,1,27770,3,170,4,0,1,1,,2442.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4326,4326,313,2013-05-09 10:49:10,5,219,,,219,23190,4,4.5,1,3.71,0.4356,5.93,10,429.0,0,27770,3,170,4,0,1,1,,2441.97,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4327,4327,313,2013-05-09 10:49:10,5,219,,,219,27702,3,4.5,0,3.97,0.1287,4.94,24,155.0,0,27770,3,170,4,0,1,1,,2442.77,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4328,4328,313,2013-05-09 10:49:10,5,219,,,219,29927,4,4.5,1,3.64,0.568,5.56,29,329.0,0,27770,3,170,4,0,1,1,,2441.66,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4329,4329,313,2013-05-09 10:49:10,5,219,,,219,35932,2,2.5,1,3.78,0.5675,4.91,2,153.0,0,27770,3,170,4,0,1,1,,2441.87,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4330,4330,313,2013-05-09 10:49:10,5,219,,,219,38091,3,4.0,0,4.09,0.2034,5.04,8,155.0,0,27770,3,170,4,0,1,1,,2442.41,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4331,4331,313,2013-05-09 10:49:10,5,219,,,219,51742,2,3.5,0,4.03,0.1785,5.07,26,106.0,0,27770,3,170,4,0,1,1,,2442.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4332,4332,313,2013-05-09 10:49:10,5,219,,,219,52451,2,3.5,1,4.13,0.2177,5.15,28,193.0,0,27770,3,170,4,0,1,1,,2442.36,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4333,4333,313,2013-05-09 10:49:10,5,219,,,219,55019,3,3.5,0,3.5,0.0822,5.05,32,176.0,0,27770,3,170,4,0,1,1,,2443.37,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4334,4334,313,2013-05-09 10:49:10,5,219,,,219,55070,2,3.0,1,3.66,0.1061,4.9,15,240.0,0,27770,3,170,4,0,1,1,,2443.18,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4335,4335,313,2013-05-09 10:49:10,5,219,,,219,59324,4,3.5,0,4.47,0.1975,5.26,1,269.0,0,27770,3,170,4,0,1,1,,2442.33,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4336,4336,313,2013-05-09 10:49:10,5,219,,,219,66475,2,3.5,1,3.4,0.0562,5.21,3,152.0,0,27770,3,170,4,0,1,1,,2443.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4337,4337,313,2013-05-09 10:49:10,5,219,,,219,68495,3,4.0,1,3.71,0.5525,5.52,25,249.0,0,27770,3,170,4,0,1,1,,2441.9,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4338,4338,313,2013-05-09 10:49:10,5,219,,,219,72424,4,4.0,1,3.76,0.5839,5.63,7,300.0,0,27770,3,170,4,0,1,1,,2441.84,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4339,4339,313,2013-05-09 10:49:10,5,219,,,219,78572,2,3.5,1,3.64,0.0987,4.92,35,199.0,0,27770,3,170,4,0,1,1,,2443.25,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4340,4340,313,2013-05-09 10:49:10,5,219,,,219,88347,3,4.5,1,3.66,0.6049,5.63,14,269.0,0,27770,3,170,4,0,1,1,,2441.78,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4341,4341,313,2013-05-09 10:49:10,5,219,,,219,92799,3,4.0,0,3.69,0.1189,5.03,19,169.0,0,27770,3,170,4,0,1,1,,2442.95,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0.0,0.0
4342,4342,313,2013-05-09 10:49:10,5,219,,,219,95258,2,4.0,0,3.56,0.5484,5.35,21,269.0,0,27770,3,170,4,0,1,1,,2441.64,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4343,4343,313,2013-05-09 10:49:10,5,219,,,219,95452,2,3.5,1,3.66,0.1088,4.8,4,112.0,0,27770,3,170,4,0,1,1,,2443.15,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4344,4344,313,2013-05-09 10:49:10,5,219,,,219,97574,2,2.5,1,3.91,0.1258,4.97,33,173.0,1,27770,3,170,4,0,1,1,,2442.8,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1.0,2.0
4345,4345,313,2013-05-09 10:49:10,5,219,,,219,103339,5,5.0,1,3.83,0.3624,6.21,6,766.0,0,27770,3,170,4,0,1,1,,2442.1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4346,4346,313,2013-05-09 10:49:10,5,219,,,219,111838,4,4.5,1,3.64,0.6041,5.74,13,359.0,0,27770,3,170,4,0,1,1,,2441.79,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4347,4347,313,2013-05-09 10:49:10,5,219,,,219,112345,2,2.0,0,3.66,0.1058,4.8,9,158.0,0,27770,3,170,4,0,1,1,,2443.19,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4348,4348,313,2013-05-09 10:49:10,5,219,,,219,112502,4,4.0,1,3.61,0.5571,5.67,16,311.0,0,27770,3,170,4,0,1,1,,2441.64,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4349,4349,313,2013-05-09 10:49:10,5,219,,,219,118936,2,3.0,0,3.97,0.1283,5.03,27,177.0,0,27770,3,170,4,0,1,1,,2442.78,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4350,4350,313,2013-05-09 10:49:10,5,219,,,219,128090,3,4.0,1,3.53,0.5112,5.69,22,315.0,0,27770,3,170,4,0,1,1,,2441.59,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4351,4351,313,2013-05-09 10:49:10,5,219,,,219,138575,2,3.5,0,4.09,0.2033,5.08,18,186.0,0,27770,3,170,4,0,1,1,,2442.41,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4352,4352,317,2013-02-21 09:52:30,5,219,,,219,1707,5,5.0,0,5.58,,6.2,8,763.0,1,2620,3,49,2,0,1,1,,292.33,1,0.0,,,0.0,0.0,69.0,1.0,,,1.0,1.0,69.0,1.0,1.0,69.0,1.0,,,1.0,,,1.0,0.0,69.0,0,,0,0.0,0.0
4353,4353,317,2013-02-21 09:52:30,5,219,,,219,8962,4,4.0,0,5.59,,5.96,14,448.0,1,2620,3,49,2,0,1,1,,292.2,1,0.0,,,0.0,0.0,20.0,0.0,,,0.0,,,0.0,0.0,20.0,0.0,,,0.0,,,0.0,0.0,20.0,0,,0,0.0,0.0
4354,4354,317,2013-02-21 09:52:30,5,219,,,219,24559,5,4.5,1,4.19,,6.21,7,615.0,0,2620,3,49,2,0,1,1,,292.37,1,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4355,4355,317,2013-02-21 09:52:30,5,219,,,219,31169,5,4.5,1,5.73,,6.21,24,828.0,0,2620,3,49,2,0,1,1,,292.34,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4356,4356,317,2013-02-21 09:52:30,5,219,,,219,33977,5,4.5,1,4.09,,6.21,2,676.0,0,2620,3,49,2,0,1,1,,292.38,1,-1.0,,,-1.0,,,-1.0,0.0,6.0,-1.0,,,-1.0,0.0,6.0,-1.0,,,-1.0,,,-1.0,0.0,6.0,0,,0,0.0,0.0
4357,4357,317,2013-02-21 09:52:30,5,219,,,219,38750,5,4.5,1,5.54,,6.21,22,520.0,1,2620,3,49,2,0,1,1,,292.33,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4358,4358,317,2013-02-21 09:52:30,5,219,,,219,46506,4,4.0,1,5.57,,6.09,12,319.0,0,2620,3,49,2,0,1,1,,292.61,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4359,4359,317,2013-02-21 09:52:30,5,219,,,219,47179,5,4.5,1,5.58,,6.21,21,422.0,0,2620,3,49,2,0,1,1,,292.02,1,0.0,,,0.0,0.0,4.0,0.0,0.0,11.0,0.0,,,0.0,0.0,11.0,0.0,,,0.0,,,0.0,0.0,11.0,0,,0,0.0,0.0
4360,4360,317,2013-02-21 09:52:30,5,219,,,219,51066,5,5.0,1,5.62,0.0,6.21,3,833.0,1,2620,3,49,2,0,1,1,,292.48,1,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4361,4361,317,2013-02-21 09:52:30,5,219,,,219,72492,5,5.0,0,4.04,,6.21,4,625.0,0,2620,3,49,2,0,1,1,,292.36,1,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4362,4362,317,2013-02-21 09:52:30,5,219,,,219,79026,4,4.5,0,5.63,,5.99,18,309.0,0,2620,3,49,2,0,1,1,,292.57,1,0.0,,,0.0,0.0,,1.0,,,1.0,0.0,6.0,0.0,0.0,6.0,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4363,4363,317,2013-02-21 09:52:30,5,219,,,219,80475,3,4.5,0,5.65,,5.78,15,306.0,0,2620,3,49,2,0,1,1,,292.07,1,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
4364,4364,317,2013-02-21 09:52:30,5,219,,,219,83834,5,5.0,1,5.71,,6.1,19,828.0,0,2620,3,49,2,0,1,1,,292.37,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4365,4365,317,2013-02-21 09:52:30,5,219,,,219,84122,5,5.0,1,5.59,,6.21,10,828.0,0,2620,3,49,2,0,1,1,,292.16,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,1,,0,0.0,0.0
4366,4366,317,2013-02-21 09:52:30,5,219,,,219,85300,5,5.0,1,5.43,,6.21,6,645.0,0,2620,3,49,2,0,1,1,,292.45,1,0.0,,,0.0,0.0,,0.0,0.0,,-1.0,,,-1.0,0.0,7.0,-1.0,,,-1.0,,,-1.0,0.0,11.0,0,,0,0.0,0.0
4367,4367,317,2013-02-21 09:52:30,5,219,,,219,88957,4,4.5,0,5.57,,5.85,13,319.0,0,2620,3,49,2,0,1,1,,292.63,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4368,4368,317,2013-02-21 09:52:30,5,219,,,219,92663,4,4.5,1,5.05,,6.1,16,452.0,0,2620,3,49,2,0,1,1,,292.77,1,0.0,,,0.0,,,0.0,0.0,,1.0,0.0,8.0,1.0,0.0,13.0,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4369,4369,317,2013-02-21 09:52:30,5,219,,,219,103187,4,5.0,1,5.66,,6.11,20,429.0,0,2620,3,49,2,0,1,1,,292.11,1,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4370,4370,317,2013-02-21 09:52:30,5,219,,,219,120497,5,4.5,0,5.34,,6.21,1,500.0,1,2620,3,49,2,0,1,1,,292.46,1,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4371,4371,317,2013-02-21 09:52:30,5,219,,,219,138470,5,4.5,1,5.61,,6.21,9,830.0,0,2620,3,49,2,0,1,1,,292.29,1,-1.0,,,-1.0,0.0,30.0,-1.0,0.0,18.0,-1.0,,,-1.0,0.0,18.0,0.0,,,0.0,,,0.0,0.0,,0,,0,0.0,0.0
4372,4372,320,2013-04-28 21:44:49,12,99,,,55,7961,3,4.0,0,1.61,,4.94,14,188.93,0,17341,2,89,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0,0.0
